Entity,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
Peru,1992,4428.794563,3183.164112,2930.553286,8884.993152,1876.355321,160.2438785,11998.74379,3279.879098,8233.614837,1946.398067,8063.649969,685.0402673,3126.723716,3040.385556,1636.993471,1516.78361,5767.259568,,5029.776968,9689.334517,5575.44108,393.1870443,2236.719004,260.6595598,12722.25373,3863.34,2919.429437,3810.298193,2907.431987
Peru,1993,3911.06244,2839.61217,2693.522985,8621.640943,1578.127038,131.9047465,10811.77958,2854.483512,7771.635847,1927.828099,8354.199856,738.1264428,3315.531146,3231.33204,1756.561753,1620.214443,6207.894053,,5497.491403,10353.27674,5890.415032,414.5238331,1911.182614,276.9407409,12538.26884,3944.55,3112.953045,4069.839158,3102.294947
Peru,1994,3228.485922,2354.982994,2363.460359,8053.105589,1239.035122,100.0705322,9466.199031,2431.224394,7043.07976,1852.365029,8241.221191,776.0368213,3341.876395,3265.005424,1880.701642,1653.371349,6414.390798,,5785.459263,10609.51302,5880.41301,421.2653471,1566.648604,291.5961233,11962.38486,3937.51,3209.640628,4135.278125,3154.603214
Peru,1995,2865.483017,2097.506754,2175.757276,7711.482097,1026.162728,82.47021163,8675.232205,2157.854994,6389.145606,1834.274577,8320.759744,826.5055207,3445.543969,3391.671918,2019.453602,1730.205219,6787.407627,5788.442514,6249.977689,11127.33992,6094.255243,414.6721441,1360.398306,303.2413647,11725.73012,4043.28,3478.645105,4322.938268,3302.329206
Peru,1996,2477.504495,1816.137651,1962.726421,7134.243096,828.2817918,66.93657985,7923.015392,1912.924548,5960.414919,1750.915509,8290.315129,867.5107905,3304.987656,3266.574175,2086.166133,1688.097145,6724.590838,,6328.365246,10861.94078,6040.005647,391.0694126,1155.116301,321.3942769,11151.83079,4045.9,3477.521003,4191.693608,3206.963719
Peru,1997,2200.764114,1586.575247,1801.652432,6713.887515,685.7891449,56.22943217,7153.883692,1670.919351,5510.885263,1686.722618,8075.456888,906.3962376,3213.165945,3211.187441,2222.081505,1693.149556,6818.82253,,6539.576614,10847.35544,6010.247031,374.4524734,982.2472599,319.0739166,10776.35265,4091.1,3552.991879,4146.639629,3188.833097
Peru,1998,2211.464673,1570.585735,1756.61508,6362.246803,637.700759,54.06661055,6669.994478,1530.273491,5098.029556,1636.104479,7815.06658,937.2089242,3118.61792,3152.417143,2392.364949,1700.370373,6931.333065,,6762.64909,10839.10776,5996.1139,346.2164463,914.5267557,333.1229894,10509.19744,4176.08,3615.168355,4095.853119,3168.951262
Peru,1999,1655.64641,1164.330238,1480.809824,5765.052298,486.1713659,37.48741302,5761.237386,1268.886551,4680.947253,1514.751747,7337.866025,937.3839921,2862.01697,2912.703757,2522.013252,1599.184077,6672.433538,,6646.991237,10160.75969,5714.795461,307.0348055,691.393124,326.870507,9773.882679,4036.89,3449.753206,3813.934578,2964.378847
Peru,2000,1410.652087,983.5418276,1345.529448,5479.479865,406.2456915,30.01712782,5089.718616,1092.909313,4548.170182,1465.110054,7085.065052,943.8283524,2774.510242,2849.750668,2681.676003,1586.441426,6696.553532,4976.803887,6799.598098,10036.39435,5719.041525,287.9398472,568.0351696,336.6402627,9505.928758,4054.85,3429.073379,3749.444543,2941.888322
Peru,2001,1185.181733,819.3413824,1209.514182,5148.880538,345.4397372,24.21453995,4430.836252,945.6939685,4333.254158,1391.408895,6717.312473,982.8061545,2645.725376,2741.660324,2778.615839,1548.176304,6573.799958,,6759.532639,9718.664458,5623.090312,248.9262571,465.6960297,318.3102826,9178.94924,4058.76,3306.241257,3616.876831,2867.784195
Peru,2002,1061.13428,726.6124686,1151.204496,5070.468762,316.9870457,21.15443151,4126.718165,876.6388328,4057.109172,1387.380592,6579.109044,1012.190928,2666.058214,2783.162987,2919.170845,1588.054805,6824.940159,,7074.014536,9942.252038,5783.883593,234.9633095,407.6267177,334.1989137,9319.177264,4278.85,3366.810639,3690.18214,2948.170345
Peru,2003,991.9084108,673.525481,1140.208069,5177.033014,300.3096914,19.48684917,3964.546302,837.4863113,3840.085352,1429.049182,6623.849605,1062.755611,2775.000768,2924.503268,3044.244799,1680.849911,7304.088055,,7621.608163,10569.81418,6094.7407,228.1534765,368.9588901,350.8040777,9775.534964,4631.38,3538.064721,3893.776076,3133.548814
Peru,2004,917.3251113,620.2346226,1105.055822,5095.434057,273.8091045,17.76182714,3598.596642,759.4266431,3784.976685,1421.114738,6487.657575,1082.815798,2776.924404,2940.87279,3088.498004,1709.084669,7518.384203,,7883.649626,10795.9446,6262.427224,205.4999422,321.5122202,364.8250823,9862.763231,4801.59,3583.286805,3935.9557,3189.435826
Peru,2005,850.4130091,577.989289,1068.227445,4950.686112,251.5475409,15.82397771,3268.521723,684.8566037,3700.485219,1405.867426,6344.244255,1085.668687,2734.303679,2905.594531,3154.637345,1699.719566,7615.367735,5104.30241,8083.71068,10918.7684,6338.334763,192.3599443,283.7384751,380.852981,9789.026477,4872.9,3552.634896,3913.950971,3183.088876
Peru,2006,793.6126873,544.3986635,1027.848126,4699.491433,238.2075056,13.64477223,2991.333222,619.9720963,3521.182645,1369.168691,6134.98839,1072.601495,2615.809751,2793.402376,3066.671628,1656.204019,7566.012059,5078.515905,8112.141548,10820.16549,6297.890961,173.0404047,258.3014106,393.9896383,9583.698304,4918.46,3454.814449,3784.725523,3097.462734
Peru,2007,744.548366,516.5592854,1003.669819,4545.663054,211.949043,11.76307498,2712.757808,544.8095465,3260.158941,1366.255792,6008.546261,1069.569595,2587.2813,2787.952601,2895.873387,1679.141059,7753.950492,,8380.53632,11126.56061,6396.676481,152.8088855,233.5630966,404.5093412,9586.644621,5076.06,3474.775071,3798.813918,3131.031146
Peru,2008,723.7826071,512.4171465,1016.245516,4596.625396,195.0750941,10.51393919,2541.156362,490.874079,3160.064163,1422.777682,5968.108212,1117.088083,2651.703544,2884.129532,2828.341667,1754.257637,8240.521515,,9000.772676,11798.42566,6706.124644,151.7003206,220.3046097,438.4137533,9960.975277,5401.51,3620.815532,3964.055036,3279.093524
Peru,2009,718.7811858,521.2630357,1063.25379,4825.086433,183.1960942,9.377278134,2371.352719,430.7184953,3255.472578,1536.261705,6287.981673,1218.666512,2833.762272,3109.348268,2940.571548,1906.416491,9154.762812,,10034.16685,13048.42651,7275.052181,156.0807389,205.5167958,495.3675969,10702.92071,5918.86,3931.608977,4314.593928,3575.688036
Peru,2010,695.2120224,513.4512946,1062.802353,4782.717975,167.8794454,8.307990335,2176.487177,363.7810254,3323.958734,1573.677989,6284.290663,1240.250542,2860.482207,3173.812454,2824.497048,1983.934955,9691.034508,5850.024641,10539.48349,13744.2455,7514.653172,151.087571,185.4365642,522.3638816,10872.71299,6132.55,4059.565546,4437.311046,3705.504823
Peru,2011,675.5290993,504.7214132,1039.435765,4579.134769,161.9866941,7.809072172,1993.107743,322.4773963,3217.614061,1562.359261,6213.940428,1218.125865,2774.291785,3113.798833,2711.563548,1987.630945,9916.080036,,10666.51593,14017.42687,7486.757914,148.3991729,173.8083732,539.1610512,10781.21078,6244.83,4047.680532,4385.564693,3691.117393
Peru,2012,670.7924297,504.5299835,1026.991048,4432.211563,160.3854243,7.744394782,1873.676064,291.051397,3049.105516,1550.212061,6147.602947,1193.400528,2690.485417,3059.787119,2721.758163,2000.286498,10228.9711,,10810.42524,14362.69828,7397.208174,145.8472365,168.4451899,565.64807,10573.0468,6183.9,4060.271872,4338.623621,3683.023747
Peru,2013,678.6387649,508.0857209,1012.895549,4234.646559,161.8009911,7.984362164,1784.599585,271.1798723,2925.939968,1535.982323,6055.697265,1176.499385,2611.089026,3003.236561,2895.832585,2002.483631,10559.8379,,10971.77988,14660.43231,7267.334241,135.2365696,170.1884922,596.2236128,10336.35421,6144.27,4064.654645,4293.546449,3667.139247
Peru,2014,683.5815406,504.6479084,982.9278148,4041.352912,157.1544048,8.039294132,1672.130507,244.7543977,2696.522577,1495.026643,6042.042139,1170.917808,2514.607346,2909.945158,3048.531647,1972.760639,10748.13603,,11000.55708,14648.03789,7043.599418,126.0429888,168.1036616,588.968872,9812.806694,5812.47,3999.180797,4190.952627,3598.378534
Peru,2015,686.1919574,498.0455643,954.1524357,3875.230836,143.899813,7.866192412,1539.529734,206.2915969,2358.833012,1473.724945,6059.108346,1185.454609,2479.375158,2892.57385,3180.807939,1987.478131,11143.104,,11212.59784,14820.71011,6970.465393,109.3624854,158.8020478,599.3601837,9467.909304,5633.21,3994.293407,4190.325406,3613.993155
Peru,2016,707.1102643,504.5906026,954.5874901,3774.959245,141.2628461,8.129255919,1491.065199,187.8315458,2276.629,1492.099488,6137.446648,1234.84569,2507.170193,2966.239892,3199.064105,2059.925624,11728.22924,6417.795421,11616.43195,15345.24497,6985.09204,106.7793624,161.4397911,606.286417,9484.298043,5750.12,4139.68004,4301.736431,3735.257701
Peru,2017,723.3918078,509.0980271,965.3601122,3775.025716,135.9000267,8.093662866,1439.616099,165.7385396,2156.178315,1527.596908,6287.707202,1280.809247,2582.918135,3091.352529,3133.339274,2167.595805,12426.93071,,12090.74473,16083.03585,7048.791114,102.9170633,159.7356882,620.7683646,9572.579604,5839.56,4347.926317,4468.679816,3905.034459
Philippines,1990,9668.891825,5830.977492,6183.204249,29469.1513,4239.002083,396.6469385,40322.71464,10580.29859,20150.22771,16095.63745,18138.91658,1941.345774,8403.30755,9811.965411,1432.420552,3176.809321,28193.70697,20882.40029,11590.68041,42197.86289,42817.67451,504.6649612,10232.68776,540.2453704,40716.44611,11311.38,21945.8551,13095.14272,11044.63513
Philippines,1991,8953.383417,5373.139496,5772.758328,28168.25213,3952.105358,372.570124,37623.42183,9631.754944,19662.58415,15694.9832,17690.11237,2026.965862,8562.849488,10051.9896,1585.368527,3279.976087,29488.4651,,12063.65533,43238.88698,44070.68846,487.2649967,9334.218838,519.2490389,39550.2316,11446.75,22705.28381,13325.38988,11511.15717
Philippines,1992,8516.924454,5094.161368,5494.598331,28048.5887,3741.318632,356.5620531,35036.32605,8842.87782,19464.88721,15717.69946,17864.75733,2203.363378,9120.270336,10898.97717,3451.054134,3615.782252,33090.27808,,13275.87717,47183.98602,47379.09982,540.9229059,8692.664369,502.308903,39727.98731,11746.6,25067.36918,14290.77167,12788.07808
Philippines,1993,8099.751441,4824.452084,5145.043529,26610.32954,3595.832666,345.4736674,32628.65645,8075.376607,19430.87985,15144.11329,18762.373,2110.284926,9237.262,11085.65768,3547.168582,3735.625649,34918.95063,,13836.20669,48511.5414,49082.83923,477.5984745,8123.142193,548.009049,38311.28465,11769.58,25124.81045,14438.75948,13189.72808
Philippines,1994,8198.325202,4836.636923,4942.183956,25835.4167,3446.928158,335.2362855,30247.9532,7291.517838,19231.87749,14830.40567,18443.10174,2173.330166,9586.237903,11624.90475,3554.657706,3970.70896,37983.49239,,14877.68098,51215.34653,51647.26625,476.6405162,7506.414968,532.0108152,37674.08961,11909.94,25851.70609,15050.78721,14001.52876
Philippines,1995,7510.99368,4370.003548,4643.419282,25599.15098,3297.468036,303.6098181,28373.3265,6754.671647,19176.5394,14823.52708,18702.0271,2216.043019,10013.66832,12155.0363,3682.200714,4179.460466,40859.89791,27378.5744,15980.57344,53730.19507,54504.36849,525.814098,7043.462051,536.8193357,37835.741,12310.74,26610.81673,15674.01623,14763.55429
Philippines,1996,7190.654137,4109.132301,4365.001099,25000.10439,3079.351088,284.5033232,26215.89983,6186.626394,19074.59708,14523.78669,18893.00718,2177.763699,10340.81188,12559.01295,3747.834278,4323.682131,43314.11103,,17101.74882,55769.40822,56334.13881,400.8440196,6642.582605,553.9061827,37480.92929,12558.01,27131.04864,16141.32129,15322.52962
Philippines,1997,6861.804446,3843.558632,4150.276709,24913.83927,2905.623355,271.1753829,24424.32586,5689.372681,19231.28927,14445.46488,19511.07157,2045.360832,10861.84059,13170.32833,3841.011602,4511.799137,46544.81712,,18669.36076,58546.57031,58756.79567,349.7268689,6172.966998,594.7444392,37833.75755,13000.48,28099.13159,16887.90528,16062.53906
Philippines,1998,7075.620659,3877.65428,4099.301565,24883.96326,2855.949186,277.1062124,23225.49783,5314.634388,19024.71563,14236.81825,20684.21292,2093.826287,11299.5654,13577.90153,3945.60669,4626.351524,49200.1551,,20099.73293,60447.10773,61403.43941,496.696405,5877.501006,628.5959468,38174.14417,13375.36,28591.53814,17368.32979,16568.09331
Philippines,1999,6974.385892,3722.198247,3998.162399,25097.28192,2799.063215,270.7869684,22158.82144,4999.728952,18574.45254,14157.52997,21516.22191,2052.399361,11766.70258,13969.81226,4499.250109,4726.140196,51799.60474,,21670.83395,62746.72375,63366.70659,449.9602629,5640.956026,640.3605992,38721.0435,13714.29,29259.6237,17866.23852,16880.55733
Philippines,2000,7128.943111,3687.176945,3943.06046,25676.01743,2753.735904,273.1877349,21486.21251,4834.005523,18674.40191,14331.76951,22588.70476,2180.429277,12655.08869,14737.05969,4687.51441,4964.600367,55952.15654,33950.20464,23789.77343,67054.66282,66080.20502,474.6630971,5621.190734,724.5690574,39800.78016,14221.93,30932.32284,18916.45926,17499.31021
Philippines,2001,7241.277376,3629.641108,3924.031404,26740.45729,2734.481604,277.2911222,20987.59658,4667.684084,18070.93296,14645.60199,23532.29393,2275.79485,13700.7746,15526.88003,4937.553881,5170.195564,60260.73707,,26128.22958,71413.41189,68881.49922,477.9041374,5427.394566,770.6233741,41564.80231,14930,32661.68491,20077.2333,18006.73177
Philippines,2002,7304.400058,3542.895038,3894.012094,27672.6466,2664.091836,286.3127098,20253.33466,4422.997248,18047.65953,14797.71742,24655.68445,2395.270052,14840.87719,16190.23586,5473.327026,5288.187475,64201.26432,,28497.99333,75359.58072,71271.04771,495.8911931,5072.370336,839.0775228,43042.82566,15485.04,34328.55592,21195.94812,18044.5538
Philippines,2003,7351.275456,3440.637581,3877.272088,28694.61624,2585.658074,290.7959753,19551.74901,4174.795964,18058.05549,14907.31288,25038.97167,2484.895312,15654.71719,16831.11647,5739.018841,5434.743603,67948.67173,,30592.94948,78411.97877,72810.00707,499.667087,4652.70216,895.0109389,44457.54986,15884.78,34719.54217,22136.65725,18498.36628
Philippines,2004,7761.239519,3503.84547,4035.237153,30061.11252,2512.626634,298.5229643,18960.3062,3948.115947,18447.99532,15231.154,25666.54416,2510.209893,16855.70636,17625.40785,5591.977707,5577.071505,72667.6443,,33257.39668,82004.1792,74732.23698,534.6010689,4298.557617,992.1213331,46353.9351,16421.96,35353.49473,23500.11287,18824.12557
Philippines,2005,7872.251452,3418.602043,4183.61508,31906.84217,2431.832291,291.7252959,18385.9008,3774.600411,18576.8697,15858.94096,26317.40773,2589.502968,18013.10105,18701.27971,5654.029006,5865.87605,77851.90966,38832.11822,36035.57327,86870.79805,77886.19429,524.1122718,3988.220008,1045.968468,48891.12819,17124.96,36351.91418,25003.00026,19696.1174
Philippines,2006,7713.374307,3207.384791,4254.186063,33472.95888,2342.701989,277.5517628,17856.14275,3666.450515,18532.09217,16418.79991,26733.00053,2722.001891,18768.53203,19580.30476,6073.996232,6128.944595,81941.19005,40251.2961,38379.8003,91269.83501,80401.78425,466.7776428,3729.704666,1040.090801,51156.87917,17835.65,37083.80606,26082.6032,20494.02957
Philippines,2007,7650.361396,3032.893161,4359.326078,34860.35902,2322.097799,274.335996,17550.47299,3615.905738,18262.67433,16907.75552,26132.49527,2791.369226,19290.90798,20265.04682,6070.300114,6328.822173,85057.46204,,40425.04779,94243.86381,81860.82583,461.4306914,3549.152893,1053.958796,53174.30028,18473.23,37202.30119,26939.1245,21139.94095
Philippines,2008,7718.044093,2912.888843,4543.756576,36783.80853,2354.910823,279.0090442,17548.9945,3619.937171,17829.83488,17689.96785,25825.37404,2866.667166,19981.43727,21226.37479,6127.455624,6649.970094,89352.68512,,43063.60348,98358.80249,84265.54909,474.6142351,3433.127377,1114.855513,56049.88285,19435.27,37738.61186,28181.13879,22154.66488
Philippines,2009,7564.91524,2761.012947,4704.010281,38765.89959,2352.02612,275.2492932,17471.11366,3606.650171,17815.67333,18443.70853,25684.15196,2938.461952,20852.04136,22319.69006,6147.972281,6969.714921,94245.53058,,46024.43475,103980.207,86814.24894,452.2017911,3286.28187,1134.304387,58898.68218,20313.1,38609.88067,29424.36354,23182.05362
Philippines,2010,7311.783291,2557.757153,4773.659488,40094.0478,2343.333408,269.4886026,17288.45343,3571.267806,17407.75541,18986.40349,25650.89257,2959.854717,21062.85418,22973.55721,5890.798442,7195.878063,97626.89194,48014.53281,48271.24011,107851.8619,88067.76468,451.0747872,3162.464897,1181.624117,60932.9452,21028.55,38815.45132,30134.46984,23891.22524
Philippines,2011,7078.231233,2334.562403,4809.955142,41522.34886,2302.793777,261.284545,16975.66735,3496.048298,16851.4749,19559.83734,25828.22755,3002.087951,21213.9449,23611.24787,6181.680768,7468.973162,101425.9598,,50695.49622,112170.6389,89390.11778,414.0328426,3027.662458,1230.397464,62595.85081,21273.6,39190.14322,30863.9435,24732.14397
Philippines,2012,6798.110223,2116.849508,4790.94343,41772.43564,2223.477757,249.5462345,16502.56237,3340.249301,16295.90508,20127.77214,26082.88726,3055.118282,21250.49443,24180.42693,6002.332972,7771.695643,105936.4717,,53598.96396,117263.5528,90891.70378,403.8452272,2849.207852,1288.518241,63931.68156,22372.07,39810.31662,31552.12923,25677.23093
Philippines,2013,6344.15462,1880.416148,4721.346126,42347.97254,2143.146639,233.699145,16060.33579,3201.356815,15886.06268,20552.42649,26943.26777,3118.570798,21160.55837,24566.9549,5970.934089,8017.707938,110714.1455,,56882.15286,122334.8896,91582.30339,396.0767526,2686.154197,1344.963064,64345.06382,22215.84,40362.11434,32124.36602,26435.5224
Philippines,2014,6153.16236,1767.750374,4643.956439,42736.90032,2114.997043,226.5760411,15987.58651,3128.670917,15986.95106,20880.86865,27256.35977,3182.351775,21422.50561,24793.26877,5948.945952,8224.47195,114983.0716,,60033.33242,126601.8903,92018.09525,398.1919296,2611.438886,1393.701407,64717.80537,22206.59,40639.68505,32558.32539,27046.95512
Philippines,2015,5996.806782,1675.27789,4550.422529,43207.61197,2022.661314,215.8112742,15426.27859,2919.464354,15833.90461,21412.763,28600.96408,3330.202825,21738.10405,25564.39953,6381.405458,8570.081723,121426.8704,,64409.07185,133016.5536,93955.15115,414.6324143,2438.358218,1474.124274,65695.23501,22722.93,41616.85761,33736.80741,28058.77894
Philippines,2016,5629.50555,1531.090229,4342.641177,42603.98461,1820.373234,192.8624421,14217.52294,2603.636373,15021.6648,21397.25201,29037.14453,3409.494007,21421.60555,25662.85242,6231.105146,8706.830604,123857.436,55522.72187,66507.54107,135115.2885,94000.51206,382.4272561,2183.59308,1494.519277,64604.11566,22242.41,42569.59265,33950.9103,28315.93592
Philippines,2017,5507.287301,1467.362329,4213.799108,42000.06841,1709.737193,183.9803938,13531.88666,2392.796413,14396.03639,21407.08577,29506.90953,3498.67673,20990.36453,25698.27733,6148.430598,8830.769528,125938.7476,,68559.41623,137091.3203,93737.16162,364.886385,2045.77382,1518.154438,64386.21121,22638.53,43476.86623,34100.73398,28518.84009
Poland,1990,75.22201608,34.56395879,73.23757767,9650.863332,92.67471129,4.902360166,377.9334151,53.2214204,3599.383056,12525.16149,12592.2797,1351.528448,29994.52761,16598.39468,2823.520111,16588.72204,62136.80105,78369.90907,49251.27718,122642.8293,98975.9139,36.68878956,82.24977754,2155.673671,34498.70477,25192.76,21995.1886,40440.31349,31640.35896
Poland,1991,68.2951185,30.19899986,71.43980804,9579.297667,80.65792829,4.27627951,334.0841189,45.84608143,3312.549987,12890.08189,14013.12744,1451.865244,31406.66308,17246.08233,2941.104473,17299.25103,64247.78105,,52074.58181,127044.8173,102434.1289,36.96371884,70.74431894,2265.646394,35611.15459,26374.98,22691.6822,42238.82099,32958.72159
Poland,1992,60.9081382,25.54333387,66.49613449,8856.47075,68.73119395,3.72731948,291.3026387,38.65675498,2986.801722,12436.71506,14470.40179,1484.450692,30646.03855,16722.44424,2888.00108,16978.17323,62656.43277,,51565.08366,123711.1903,99147.91721,33.56724794,59.55898858,2262.647026,34340.14596,25805.6,22055.15183,41089.65683,31972.03118
Poland,1993,51.61801806,20.3929093,61.82082962,8046.7551,55.99071138,3.012500085,242.6596856,30.99284449,2731.335078,11873.38777,14446.65464,1493.700074,29459.69264,15978.68026,2821.884181,16509.114,60611.11393,,50337.52901,119204.3802,94784.40748,31.34392568,47.47720421,2239.712841,32702.95623,24960.13,21083.48736,39350.85223,30554.80481
Poland,1994,46.85885553,17.32176603,59.76442559,7528.325222,55.43695858,2.825292294,247.6591496,30.97268482,2826.383608,11693.3036,15307.73461,1570.49356,29196.16142,15619.79211,2851.47511,16347.06755,59937.90853,,50591.15132,117640.921,93420.1432,31.24039196,46.44177832,2281.222185,32021.14488,24786.25,20707.53607,38710.85217,29940.64941
Poland,1995,39.09260716,13.56846404,58.24691723,7140.407769,42.33463126,2.237531712,204.7784409,24.05561465,2337.891956,11698.43414,16631.9273,1668.078143,29289.37179,15400.96986,2878.470254,16292.15699,59961.79501,75364.57152,51520.46946,117442.7055,93963.86448,28.1728745,35.87584777,2316.618101,31830.90931,24981.86,20642.17642,38584.34599,29705.42228
Poland,1996,34.68650792,11.64914588,57.33972772,6576.578685,36.94628495,1.911595505,189.7131403,21.15500788,2063.119144,11399.81573,17023.12571,1713.365072,28456.2397,14732.63408,2884.269642,15862.22862,58927.31516,,51146.48732,114225.558,91184.79836,24.39005112,31.09190695,2301.333136,30841.56772,24548.72,20090.69571,37263.00879,28528.13494
Poland,1997,30.30938821,9.779517469,55.73039922,6130.813326,28.87767022,1.55917053,164.315681,16.66791941,1658.164016,11322.58277,18497.47793,1838.768369,28263.68506,14277.32088,2945.097605,15575.58947,59111.16985,,51826.20977,112666.6355,90668.14893,16.62973005,24.38952798,2327.891015,30398.65047,24551.03,19876.10881,36635.54407,27755.74208
Poland,1998,26.76061422,8.293560039,54.6154441,5644.587342,24.40588382,1.316744242,154.9155179,14.23801618,1432.82894,11048.92612,19854.9514,1962.483021,27528.1711,13545.44882,2941.427794,14978.39807,58394.98064,,51516.92224,109141.6483,88615.60673,12.2602926,20.51849496,2324.223233,29391.12479,24024.74,19325.30695,35237.81492,26378.14855
Poland,1999,24.29688578,7.255053485,55.59410061,5297.15401,21.31125549,1.130608942,153.5487429,12.47828633,1290.822116,11126.67774,21632.08308,2131.977473,27827.8774,13284.33364,2996.547936,14915.81681,59649.77715,,52620.71256,109243.8403,89133.90925,8.427705639,17.74653401,2411.639969,29320.56665,24306.11,19368.78993,35007.18965,25886.59628
Poland,2000,22.01531139,6.304138426,53.33211858,4759.618401,18.53110331,0.95658548,139.2706533,10.62455751,1145.147536,10628.67547,21660.62307,2127.331363,26304.58669,12403.8176,2955.348173,14250.19454,57933.31814,62506.62504,50849.12756,104049.1446,85015.46465,9.114868688,14.89410674,2331.65684,27781.89036,23295.96,18536.62898,32844.88548,24246.70937
Poland,2001,21.10300223,5.760693677,50.00048244,4316.430945,16.59342959,0.878964483,130.5664678,9.333573237,1050.030463,10350.8457,22573.9388,2149.098847,25518.56419,11931.36382,2845.888871,13917.82263,57465.64528,,50058.47351,101450.5186,83473.63012,6.497345378,13.09514231,2256.509439,27112.87477,23069.73,18122.96859,31620.16459,23391.14056
Poland,2002,20.1788336,5.216144651,48.79780378,3980.216586,15.10490247,0.779128384,126.3885633,8.465630524,992.9323061,10117.16218,23627.20768,2185.55125,24807.83649,11599.0007,2797.464282,13689.76477,57374.22849,,49355.21084,99281.96195,82308.83346,6.431376871,11.75762112,2196.514771,26610.44081,22905.04,17780.44687,30515.84366,22705.06892
Poland,2003,19.28456202,4.734402536,48.82062389,3779.000824,14.23275105,0.68821514,119.7173525,7.83402843,947.5880899,10019.89748,24823.81594,2228.568029,24424.90894,11499.34551,2764.498048,13662.45404,57955.78378,,49301.21798,98532.17628,82144.04017,5.582270042,10.7717088,2144.794449,26520.30663,23022.44,17676.83466,29877.89479,22417.00996
Poland,2004,19.05249815,4.472632681,49.5555141,3660.829392,13.86776879,0.639152037,121.5337854,7.638051517,942.2604235,9977.43407,26578.82616,2323.528332,24398.29558,11473.80608,2759.97152,13625.32573,58594.67583,,49707.1831,98362.92193,82826.81324,5.888069448,10.38407312,2117.670652,26608.03813,23233.46,17708.79604,29496.19806,22280.62641
Poland,2005,20.39920438,4.619995217,51.30232447,3579.461276,13.50341734,0.634437005,120.5298257,7.44518892,932.7541672,9898.685406,27591.99742,2394.570619,24111.43962,11440.91657,2747.173997,13603.23825,58978.30805,57502.52391,49979.34932,97895.35131,82554.37183,5.171105624,10.14812167,2090.078276,26586.39414,23297.63,17805.06052,29003.92211,22099.78557
Poland,2006,21.45731551,4.835756039,52.64422016,3416.77396,13.16342274,0.617430448,121.9512334,7.234487882,932.9218175,9792.823995,28322.49786,2451.763088,23965.80675,11447.84334,2727.853834,13627.44987,59437.89184,57647.85129,50657.35961,97858.88668,82554.69039,4.799959833,9.835395314,2102.039484,26860.74662,23742.88,18029.4707,28707.58323,22073.89577
Poland,2007,24.52264132,5.518792719,54.58973293,3306.431347,13.69884171,0.653680361,125.6275388,7.412752424,975.6855203,9635.783627,28834.43983,2536.432285,23883.32138,11440.49063,2749.000772,13803.24486,60307.99874,,51714.32083,98475.47336,82554.07934,4.700149974,10.13292174,2080.50009,27336.52759,24340.93,18423.01875,28612.82573,22220.0085
Poland,2008,28.01192974,6.264205766,56.2844268,3193.498371,13.30996724,0.653602423,126.0996076,7.192654064,1016.087079,9305.41925,28654.51515,2589.376619,23473.51601,11305.9156,2705.511864,13860.89231,60504.97557,,52164.37108,98031.25236,81203.11987,5.245903492,9.816242198,2082.589449,27447.24529,24570.66,18628.29611,28156.85606,22115.53389
Poland,2009,32.86526284,7.214683213,58.07196944,3058.782488,11.96239034,0.60815579,123.8689038,6.510079689,985.789963,9006.084768,28079.51112,2579.015272,23183.6427,11185.61123,2640.253294,13982.26534,60830.42902,,52681.66094,97779.82205,79898.55074,4.0904603,8.878761944,2071.592259,27548.75363,24812.3,18843.29072,27727.19159,22027.07476
Poland,2010,37.98926514,8.165793193,58.47989329,2858.342782,10.06272427,0.54556024,113.6680568,5.537706372,881.5053114,8563.275192,27551.73367,2551.122321,22210.35172,10702.73704,2528.352641,13608.22512,59346.04756,57182.11239,51694.68752,94580.62336,77556.1935,3.241949899,7.596102804,2035.223283,26873.92258,24331.8,18573.72443,26517.81674,21300.66752
Poland,2011,46.35744873,9.516171639,61.15636683,2753.960373,8.850558181,0.46494848,111.5820445,4.955003042,797.6085516,8411.342711,27545.25494,2547.355739,21801.52522,10482.20755,2484.897477,13596.37415,59394.78526,,51866.08585,92609.58581,77002.00343,3.057215801,6.742345521,2066.922302,26530.39682,24088.44,18625.74727,26060.19543,21108.2527
Poland,2012,58.80589714,11.50023732,64.33795377,2784.842497,8.510546375,0.442457618,115.506955,4.813630346,765.4812405,8405.846535,27699.2865,2551.28963,21837.6076,10485.9829,2490.384963,13887.3149,60656.78517,,52892.41215,92076.68845,77852.43748,2.419773959,6.531873744,2134.650469,26166.2074,23685.05,18978.08722,26142.22884,21375.42742
Poland,2013,73.9011123,13.74796617,67.39068611,2733.947553,8.595503047,0.432811862,118.252725,4.740634933,731.6637728,8247.04272,27383.71243,2516.42995,21425.59109,10273.92928,2426.346287,13896.01839,60856.19439,,52898.14663,89615.1962,77217.08501,2.355906216,6.455048174,2161.428616,25517.26977,23079.89,18915.49727,25707.46207,21172.32359
